,company,position,score,good,bad,is_recommend,label
1617,에스케이케미칼(주),영업/제휴,40,직무특성에 따른 자유로움. 외근에 대한 자유로움. 실적에 대한 압박이 상대적으로 낮음.,낮은 연봉과 일비. 특히 일비가 타 경쟁사에 비해 낮은 편.,이 기업을 추천하지 않습니다.,0
1618,에스케이케미칼(주),영업/제휴,60,제약분야의 경우 대기업계열이라 연구.기술개발에 많은 투자를 하고 있으며 유연한 보고문화,Sk문화와는 확연히 다르고 업무강도를 야근및 주말근무에 비례한다고 생각. 일은 계속주면서 일이 안끝나면 집에도 가지말라는 분위기. 불필요한 보고자료 만드는데 집중하지만 보고자료보면 뭔말인지 모르는 엑셀자료마 ppt가 많음. 보고자는 핵심만 알고 결정해야하는데. 사회 나가서 밥굶기좋은 필요없는 자료만드는데 집중.일부 팀장은 하지말아야 할 욕이나 상호비방을 많이 힘,이 기업을 추천하지 않습니다.,0
1619,에스케이케미칼(주),금융/재무,60,"연차 사용 자유로움, 기업문화 비교적 유연한편임, 권한과 책임의 위임 확실하여 일적으로 성장할 수 있음","타 SK계열사 대비 IB지급이 적은편, 이는 현재 회사가 신사업 지출이 많은것에 기인함, 향후 신사업 안정시 개선될 것으로 보임, 부서별 근무강도 차이 큰편",이 기업을 추천하지 않습니다.,0
1620,에스케이케미칼(주),경영/기획/컨설팅,60,"복지 아주 좋고, 연봉면에서도 나쁘지 않은 것 같다. 열정과 자기에대한 확신만 있다면 자기계발에 도움되는 회사, CEO마인드가 좋다",인원대비 업무량이 많고 W/L밸런스맞지않음. 자기시간은 없다고 보면됨,이 기업을 추천 합니다!,1
1621,에스케이케미칼(주),영업/제휴,40,대기업에 속해있음. 백신사업에 크게 투자하였기 때문에 결과가 좋을 경우 큰 이점이 있을예정. LS 제약영업쪽으로 입사할 경우 제약영업을 바닥부터 경험할 수 있음.,상명하복식 기업문화. 비효율적으로 생각되더라도 위에서 하라고하면 무조건 해야함. 백신성공가능성 낮음. 타 제약사에 비해 연봉 낮음. 그나마 일비라도 높았으나 일비도 업계최저됨. 인센티브도 거의 없다고 봐야함. 제약업계 최저수준 대우,이 기업을 추천하지 않습니다.,0
1622,에스케이케미칼(주),연구개발,60,"개인의 생활이 타 회사보다는 인정을 받는 느낌. 연차, 반차 기타 생활에서 서로를 존중하는 느낌이 있음. 상하관계보단 수평적임","인원대비 진행해야하는 업무의 물리적인 양이 많아 본의 아니게 야근을 하게 되며, 이에 대한 보상이 충분하지도않은 것 같음.",이 기업을 추천 합니다!,1
1623,에스케이케미칼(주),생산관리/품질관리,80,Sk그룹의 자회사로 공장장의 생각이 유연함울산지역과 잘 연계되어 영남지역 거주 구직자들 좋음,부서별 업무난이도와 업무량이 차이남회사내에서 대학별 라인이 존재,이 기업을 추천하지 않습니다.,0
1624,에스케이케미칼(주),연구개발,60,"대기업 계열사라는 자부심, 우수한 기업문화, 괜찮은 복지수준","과도기적 회사상황이로 인해 향후 지속성장가능성 불투명,제약업계에서 낮은 수준의 연봉",이 기업을 추천하지 않습니다.,0
1625,에스케이케미칼(주),마케팅/시장조사,40,"다양한 영역의 업무 경험, 삼시세끼 제공, 카페, 대부분 무난한 성격의 구성원들","제약 부분의 경우 수직적 문화, 부서마다 업무강도 상이, 야근 많은 부서의 경우 심각할 정도임, 야근수당 없음, 주말특근수당 없음, 신약 개발 성공가능성 미지수, 소통이 부족함",이 기업을 추천하지 않습니다.,0
1626,에스케이케미칼(주),연구개발,60,"문화적으로 인간적인 분위기. 한달에 한권씩 책을 주기도 하고, 인문학강연 등 문화적으로 좋음","업무강도가 부서마다 차이가있고, 전반적으로 일이 많음. 야근 수시로 함. Sk계열사지만 터무니없이 낮은 연봉.",이 기업을 추천하지 않습니다.,0
1627,에스케이케미칼(주),영업/제휴,60,"연차를 자유롭게 사용 할 수 있으며, 교육 체계 또한 철저하여
직원들이 받을 수 있는 benefit이 많음",너무 적은 일일 활동비와 현실이 반영 되지 않은 실비 정산으로 직원들이 많이 어려움을 느낌.,이 기업을 추천하지 않습니다.,0
1628,에스케이케미칼(주),연구개발,40,제품 개발부터 국내외임상허가까지 전 분야에 대해서 경험해 볼 수 있음,인력 및 업무체계 분배 시스템 제로로 인하여 팀원 밎 팀 간 업무량 차이 극과 극이나 터치하지 않음,이 기업을 추천하지 않습니다.,0
1629,에스케이케미칼(주),영업/제휴,20,직원들 역량이 뛰어남오너의 정책에의하여 다양한 강연 및 공연 정기 참석가능몇부서를 제외하고는 야근 강요없고 휴가에 관대한 편,연봉 기준이 화학도 아니고 제약도 아니고 어중간하게 낮음,이 기업을 추천하지 않습니다.,0
1630,에스케이케미칼(주),영업/제휴,60,대기업 계열사라서 복지는 다른 계열사와 비슷한 고수준의 복지. 나름 몇품목의 오리지널 약품 보유.,"최근 경영진에 영업출신이 아닌 재무출신에 임원이 온 후, 영업파트에 대한 소홀함이 심함. 개발중이던 신약은 혈우병치료제외에 모두 실패.",이 기업을 추천하지 않습니다.,0
1631,에스케이케미칼(주),영업/제휴,60,장점이자 단점으로 부서 간 복불복이 있음. 말인즉슨 편한 곳은 정말 편함. 판교에 위치한 것도 장점. 타 대기업과 비교해 고용 안정성이 높음. 건물이 예쁨. 쾌적한 환경.,동종업계 중 연봉이 낮음. 성과급이 터지는 것도 아님. 화학회사답게 보수적인 분위기. 야근수당 없이 야근하는 기분은 그리 좋지 않음. 연봉 인상률도 낮음. 대기업이라는 타이틀에 걸맞지 않은 영업이익. 대기업과 중견 기업의 사이에 위치한 느낌.,이 기업을 추천하지 않습니다.,0
1632,에스케이케미칼(주),경영/기획/컨설팅,40,나쁜 놈이 적다... 밥3끼 무료 맛있음사옥이 좋다공동연차양호한 기업문화,"Ls기준, 말도 안되게 많은 퇴사자...1명이 퇴사하면 궁합이 안 맞지만수백명이 퇴사하면 조직에 문제가 있는 겁니다.돈은 똑같이 주는데,  Gc는 안나가고 ls는 왜 나갈까요?요즘 애들은 참을 성이 없고, 약하다기에는퇴사자의 직위가 너무 다양하네요.여기서 더 나빠지면, 경력직으로 퇴사자 충원하기도 힘들겁니다",이 기업을 추천하지 않습니다.,0
1633,에스케이케미칼(주),연구개발,80,판교라는 지리적 위치. 세끼무료. 구내식당 맛남. 바이오 백신이라는 특수분야 집중적 투자와 미래성. 나름 자유로운 분위기,"팀마다 천차만별인 분위기. 야근수당, 주말수당없음. 백신공장이 안동..",이 기업을 추천 합니다!,1
1634,에스케이케미칼(주),생산관리/품질관리,20,연차 사용이 비교적 자유롭고 청주 시내와 가까운 점이 타 공장에 비해 장점,주5일 야근 주말출근이 당연시 되는회사. 그 생활에 적응 못하는 당신은 사회 부적응자,이 기업을 추천하지 않습니다.,0
1635,에스케이케미칼(주),생산관리/품질관리,80,"비전, 성장가능성맑은 시골 공기넓은 업무영역을 배울 수 있는 기회","신설공장이라 직급체계가 잡혀있지 않음 (책임의식 부족, 태업심함)안동대기업에 맞지않은 연봉",이 기업을 추천하지 않습니다.,0
1636,에스케이케미칼(주),금융/재무,80,기업 인지도가 높아 업무 만족도가 높은 편이며 복지나 급여 수준이 높은 편,"방목 경영에 의한 체계적인 업무 습득이 어려우며,일정기간 근무 후 순환보직으로 인해 전문적인 성장이 어려울 수 있음",이 기업을 추천 합니다!,1
1637,에스케이케미칼(주),생산관리/품질관리,40,공장에선 여자들이 보건휴가를 꼬박꼬박 쓸 수 있습니다. 휴가가 정해져있어 좋습니다.,정말 일이 많습니다. 매일 야근 매주말 출근. 강요하진 않지만 야근과 특근으로 일에 대한 열정을 판단합니다. 대졸 사원에게 일이 많이 편중 되어있습니다. 수당이 없기 때문에 더 일을 많이 주는 것이 아닌가 생각이 들 정도로...,이 기업을 추천하지 않습니다.,0
1638,에스케이케미칼(주),미디어/홍보,100,어쨌거나 대기업 우산 아래에 있다. 힘들기는 하지만 절대 안 망한다. 리스크 헤징에 대한 대비는 완벽하다.,장기적인 투자 중이다. 투자 성과가 나올 때까지는 힘들 수 밖에 없는 구조,이 기업을 추천 합니다!,1
1639,에스케이케미칼(주),금융/재무,80,경영진의 인문학 중시 및 현장중심적 내부직원을 챙기는 문화,아직 미래지향적인 회사 포트폴리오라서 아직은 주력계열회사가 아님,이 기업을 추천 합니다!,1
1640,에스케이케미칼(주),마케팅/시장조사,60,SK기업의 기본적 복지. 기업문화. 사람들 무난한 편. 주도적으로 일할 수 있는 부분.,보고 문화. 역시나 꼰대는 많음. 직원 평균나이 높음. 연봉이 SK계열사 중에서 최저. 성과급 없음. 실적따른 보상이나 인정제도 없음.,이 기업을 추천 합니다!,1
1641,에스케이케미칼(주),생산/제조,60,대기업이기에 회사 시설이 좋고 상사들의 분위기가 괜찮아 많은 눈치는 보이지 않는다.,일이 많아서 정시퇴근이 힘들었으며 항상 8시넘어서 퇴근을 했었다. 집이 멀다면 매우 일찍일어나야 됨.,이 기업을 추천 합니다!,1
1642,에스케이케미칼(주),생산관리/품질관리,60,"비교적 자유로운 분위기, 상하좌우간의 인적 문화가 비교적 유연하다. 
신규 설비라 비교적 시설이 잘 되어 있으며 다각도로 매출을 상승시키려는 노력을 하고 있다. 
SK라는 자부심, 복지가 엄청나게 금액적으로 좋은 편은 아니지만 소소하게 챙겨주는 부분이 많다. (교통비, 통신비, 유기농 구매, 카드 연회비, 구내 식당 등)","인원 대비 업무량이 과중하다. 부서 별 사람 별 업무 편중이 심한 편이고, 능력이 있을 수록 업무량이 많아 진다. (특히 대졸 사원) 5일 야근, 주말 출근을 하는 분위기가 만연해 있으며 일이 많기도 하지만 야근 횟수에 따라 열정도를 평가하는 단점이 있다. 부서간의 이기심이 강하며, 사내 정치를 잘해야 된다.",이 기업을 추천하지 않습니다.,0
1643,에스케이케미칼(주),생산관리/품질관리,40,없음. 진짜 없다. 그나마 다행인건 대리~과장급 까지는 사람들의 의식이 깨어있는 사람이 많음. 물론 팀장달고 위로 올라가면 어찌될지는 모름.,가장 큰 단점은 체계화된 시스템이 전혀 없음. 어떻게 돈을 버는지도 신기할 정도임. 쓸데없는 회의가 많아서 일과시간에 업무를 못함. 수직적인 조직문화. 업무는 갈수록 많아지는데 사람은 갈수록 줄어듬. 잦은 야근 및 주말 특근 심지어 담당이 2교대도 도는 기이한 회사임.,이 기업을 추천하지 않습니다.,0
1644,에스케이케미칼(주),생산관리/품질관리,60,"가족같은 분위기로 함께 끌고가려는 느낌이 있음
기업문화가 좋고 신규사업을 많이 하고 있어 발전가능성이 큼","부서마다 업무편차가 심한편이다
업무가 많아 휴가를 마음놓고 쓸 수 없는 구조
대기업치고 연봉이 작다",이 기업을 추천하지 않습니다.,0
1645,에스케이케미칼(주),생산관리/품질관리,60,"새롭게 출발하려는 정신이 있음. 주가도 꾸준히 오르는 중이며 석유화학부문, 특히 울산 근무의 경우 정년이 보장되는 분위기가 있음.","역시 석유화학 부문의 경우 군대식 문화가 상당히 강하며, 매출대비 연봉이 좋지 않으며 엔지니어/ 기술사무직의 경우 본사 근무자에 비해 상대적 박탈감이 존재함.
따라서 신입들의 이직이 잦음",이 기업을 추천하지 않습니다.,0
1646,에스케이케미칼(주),경영/기획/컨설팅,80,"워크라이프밸런스가 어느정도 유지되는 편임
다양한 업무습득의 기회","담당 직무에 따라 과중한 업무수행(재무)
계열사 하위급 처우",이 기업을 추천 합니다!,1
1647,에스케이케미칼(주),IT/인터넷,80,본사는 판교에 위치해 있고 건물이 매우매우 좋다. 밥 잘나오고 사람들이 유하다.,성과급을 마니 주지는 않는다. 회사의 역량을 바이오에 투자해서 대박이 아직 안난다.,이 기업을 추천 합니다!,1
1648,에스케이케미칼(주),생산/제조,60,에스케이그룹 계열사로서 전반적으로 만족할 만한 복지수준과 시스템을 자랑,애스케이그룹의 수많은 계열사들 중 가장최저 급여수준 및 특정부서의 경우 일이 끊이지 않는 분위기,이 기업을 추천 합니다!,1
1649,에스케이케미칼(주),생산관리/품질관리,60,"청주 시내에서 멀지 않는곳에 위치하여 접근이 용이하고, 출퇴근시에 교통이 편리한 장점은 있음","보수적인 분위기, 대기업 치고는 별특별함이 없는 복지, 맛없는 식당 등이 단점으로 보인다.",이 기업을 추천하지 않습니다.,0
1650,에스케이케미칼(주),경영/기획/컨설팅,60,"전사 공통 : 모나지 않고 성격이 원만한 동료가 많음. 3끼 제공. 본사 : 사내치과, 카페, 인문학강연, 클래식공연, 도서관, 판교 위치하여 깔끔","SK 그룹 내 가장 낮은 수준의 급여. 동종업계(화학, 제약 모두)에서도 역시 월급은 그닥임. 신사업의 성공여부에 따라 회사의 흥망성쇠가 달려있음.",이 기업을 추천 합니다!,1
1651,에스케이케미칼(주),생산/제조,80,근무환경이 좋고 보너스도 자주잇고 급여가 좋음 정시퇴근임 복지가 좋고 연차도 자유롭게씀 동호회활동도 활발함,바쁠땐 업무량이 많음 갑자기 야근이 자주잡힘 회식이 잦음,이 기업을 추천 합니다!,1
1652,에스케이케미칼(주),마케팅/시장조사,60,대기업다운 좋은 복지와 나쁘지 않은 연봉 판교라는 위치장점,야근이 많고 인사평가가 투명하지 않다 근무시간대비나 타 계열사 대비 낮은 연봉,이 기업을 추천 합니다!,1
1653,에스케이케미칼(주),엔지니어링,60,"1.근무 지역에 따라 다르겠지만 내심 정년을 기대하며 회사를 다니는 분위기임(대졸사원도).
2.제약과 PPS에 대한 기대치 덕분에 몇년 째 이익을 못 내지만 주식 가치가 떨어지지 않고 올라가는 상태임.즉, 기업 가치가 나쁘지 않음을 반증하고 있음.
3.퇴근 시간은 부서마다 천차만별이지만 출근 시간은 이론적으론 9시까지이며 공동 연차 사용 기회가 1년에 서너번 있음.","1.기본 급여는 화학업계 평타 수준이나 인센티브가 몇년째 지급되지 않았으며 앞으로도 최소 2~3년은 지급되지 않을 것 같음.명절 보너스, 야근 수당 없음.또한 대졸 사원의 경우 생산직과 급여 부분에서 상당한 차이가 있음.대졸은 신입도 노동조합에 가입을 못하므로 생산직이 받는 혜택을 받을 수 없음.
2.군대 문화, 복지혜택이 저조함..
3.계열분리 가능성",이 기업을 추천하지 않습니다.,0
1654,에스케이케미칼(주),금융/재무,60,"관리부서에는 본인 역량에 따라 여러가지 일을 하고, 배울 수 있음. 다양한 경험이 가능하기에 본인 경력에 플러스가 됨.",꼭 필요하지 않은 보고나 회의자료 작성으로 부가적인 업무가 많음,이 기업을 추천 합니다!,1
1655,에스케이케미칼(주),인사/총무,60,자유로운 기업문화. 비교적젊은 구성원. 다양한 인문학경험,아직도 있는 사내정치. 불확실한 미래사업. 심각한 인력유출,이 기업을 추천 합니다!,1
1656,에스케이케미칼(주),생산관리/품질관리,80,"대기업계열인 만큼 자동화 시스템이 잘 되어있고, 복지가 좋다.","SK케미칼 다른 계열에 비해, 연봉이 작은 편이다. 인력이 부족하다. 수시모집을 자주하기때문에, 지원자들이 자주자주 공고를 확인하길 바란다.",이 기업을 추천 합니다!,1
1657,에스케이케미칼(주),연구개발,60,안정적인것 위치가 좋음 건물이좋음 연봉은 그냥 그런수준임,바이오는 좀 불안정한 분위기임 많이 나가고 들어오는 듯,이 기업을 추천하지 않습니다.,0
1658,에스케이케미칼(주),경영/기획/컨설팅,60,"구성원들 합리적 성향, 그래도 sk문화 약간 있음.통상임금 더하기 통상임금은 아니지만 고정적 현금 수당 합치면 기본봉은 괜찮은 편.밝은 미래를 향해 엄청난 투자를 했다","리더급들은 예민하고 퍼포먼스 압박심함.타 sk 주력사 와의 성과급 차이야근이 많다, 원래 sk는 다른 곳도 야근이 많긴 하지만퇴근할 때, 관계사들은 메신저에 없다...",이 기업을 추천 합니다!,1
1659,에스케이케미칼(주),생산/제조,80,"사업의 성장 가능성, 괜찮은 사람들, 올바른 기업문화를 추구하는 회사로 기업의 기본적인 골격이 괜찮음.","지속 성장 가능한 이익이 날 때까지 시간이 조금 더 필요하며, 유연한 기업문화를 만들려고 노력중이나 여전히 딱딱한 부분이 존재함.",이 기업을 추천 합니다!,1
1660,에스케이케미칼(주),영업/제휴,60,"합리적으로 변하는 중.
사내 문화생활 좋음.
영업직은 현출 현퇴.
야근강요 없는 편.","보고용 문서작업 많음.
늘 희망을 심어주나 그게 오히려 고문.
인센티브 전무후무.
차량 사용 강요하나 차량 유지비 없음, 유류비 지원 매우 적음.
철저한 군대문화.",이 기업을 추천하지 않습니다.,0
1661,에스케이케미칼(주),마케팅/시장조사,60,"근무 환경 탁월, 사옥도 시설 탁월 건너편 자회사 에스케이가스 건물 일층 사옥도서관도 멋짐. 까페테리아 굿 헬스시설 및 샤워시설 갖춤. 본래 제조업이라 보수적이나 여성 인력도 없었으나, 증가하는 여성 인력에 대해 육아휴직 후 복직 보장하는 등의 모습이 자주 보이며 노력하는 모습. 마케팅 관련 다양한 업무를 추진해 벌수 있음. 사람들이 대부분 성격이 모나지 않고 인성이 좋으며 일할때 서로 배려 함. 다양한 신규 아이템 투자를 통해 먹거리 창출하려함.",연봉이 동종 업계 대비 낮은편. 인센티브 야근 수당 없음. 오티 비용은 생산직은 존재. 회의가 매우 많음..긴 기업 역사 대비 업무 시스템 정립 부족한 부분 많음. 부서별 업무 격차 존재. 신규 아이템 개발에 쓰는 투자 비용들이 너무 큼.,이 기업을 추천 합니다!,1
1662,에스케이케미칼(주),영업/제휴,60,돈은 꽤 준다. 일도 나름 야근이 많지는 않다. 주말은 쉬게 해준다.,성장을 느끼긴 힘들다. 그냥 단순반복적인 업무의 연속. 젖어든다.,이 기업을 추천하지 않습니다.,0
1663,에스케이케미칼(주),영업/제휴,60,대기업이라는 점. 계열사 이기에 가족들에게는 대기업의 자긍심을 보여줄 수 있다고 생각됨,대기업 이기에 공격적인 영업이 어렵다는 점. 지금은 어떤지 상황을 잘 모르겠음.,이 기업을 추천하지 않습니다.,0
1664,에스케이케미칼(주),경영/기획/컨설팅,60,백신사업에 대한 투자가 곧 캐시카우로 돌아올것을 기대하고 있음,인력이 부족하고 한사람이 여러가지 일을 겸하고 있음 인력을 중요시 하지 않음,이 기업을 추천하지 않습니다.,0
1665,에스케이케미칼(주),법률/법무,60,젊은 조직을 추구. 능력제 인사가 강함. 규모에 비해 다양한 경험을 할수 있음,기업 성과가 낮아 성과급이 거의 없음. 외부 인력 채용으로 기존 직원의 충성도 낮음,이 기업을 추천 합니다!,1
1666,에스케이케미칼(주),생산/제조,80,"복리후생 좋음.
담당업무만 잘진행하면 상사의 터치 없음.
가족같은 분위기.
각종 수당이 있음,
여름휴가비도 현금으로 지급.","일이 바쁠때는 쉴틈이 없음.
수당으로 보상을 해주니 그것도 나쁘지 않음.",이 기업을 추천 합니다!,1
1667,에스케이케미칼(주),유통/무역,60,"종합건강검진 및 학자금, 콘도 등 대기업 수준의 복리후생이 지원됨","음지와 양지가 확실히 구분되는 구조
윗 선 으로 올라갈수록 쓴소리를 잘 안들으려고 하는 구성원들이 있음",이 기업을 추천 합니다!,1
1668,에스케이케미칼(주),의약,80,여자의 경우 육아휴직 1년이 보장됨. 그 외 대기업 계열사로 혜택이 많음. 회사원으로서의 직장으로 생각하면 괜찮음.,인사고과를 잘 받기 위해 일적인 것 외에 많은 노력을 해야함,이 기업을 추천 합니다!,1
1669,에스케이케미칼(주),금융/재무,20,"복지, 문화 혜택, 사옥 좋음, 식사 등 복리후생 좋은편, 
부서별로 구성원들간 분위기는 좋은편","박봉, 조직내 패배주의 만연, 구성원 능력 부족, 쓸데없는 사업을 너무많이 벌림",이 기업을 추천하지 않습니다.,0
1670,에스케이케미칼(주),영업/제휴,40,"하는 업무에 비해 제공되는 일비, 외부에서 보여지는 이미지는 대기업이미지","복지혜택을 잘 못 누림, 직장 상사의 책임회피가 심함, 기존의 기업합병으로 인한 직장 내 융합이 잘 안됨, 여전히 밀어넣기 심함",이 기업을 추천하지 않습니다.,0
1671,에스케이케미칼(주),영업/제휴,40,장점 - 대기업의 문화 및 자부심 느낄수 있음  계열사 합동 신입사원 공채교육 및 할인(주유.통신.호텔) 시스템이 잘되어있어서 아주 특출난 능력이 아니면 튀어보이지 않음,단점- 정치 싸움으로 인한 사내 파벌 형성 능력보다 연줄 및 아부로 승진 기회가능 무능력한 관료주의 관리자들의 버티기 비젼제시 불분명함,이 기업을 추천하지 않습니다.,0
1672,에스케이케미칼(주),생산관리/품질관리,60,본인 눈치에 따라 연차를 눈치안보고 써도 됨. 사람들과의 유대관계가 괜찮은 편임. 좋은 사람들이 많음.,써야하는 문서의 양이 많아 비효율적으로 시간이 많이 소모가 됨. 따라서 내가 정작 해야 할 일을 못하는 경우가 많음.,이 기업을 추천하지 않습니다.,0
1673,에스케이케미칼(주),영업/제휴,40,업무 강도가 타 회사대비 낮은편이다. 경쟁사 대비 실적압박이 적으며 특별한 사고를 치지 않은 이상 직원을 내치는 일은 거의 없다.,매우 수직적인 문화이다. 대부분이 자신의 할 말을 하지 않는 분위기이다. 또한 각자 따로 일을 수행하다보니 개인주의의 경향이 있다.,이 기업을 추천하지 않습니다.,0
1674,에스케이케미칼(주),금융/재무,80,"이직해온 사람들의 평으로는 기업문화가 좋은 편이며, 타사로 이직 후 재입사하는 경우도 꽤 많음.
본사의 경우, 강연, 음악회 등의 문화 생활이 주기적으로 있음.",야근이 많고 보상의 방식이 주요 판매부서들에게 유리하게 되어있어 형평성에 문제가 있음. 생산직 중심의 회사,이 기업을 추천하지 않습니다.,0
1675,에스케이케미칼(주),영업/제휴,40,대기업의 이미지에 대한 여러 혜택을 누릴수있고 연봉도 괜찮은편.,수직적인문화 영업조직의경우 회식이 너무 잦고 업무강도가 심한편,이 기업을 추천하지 않습니다.,0
1676,에스케이케미칼(주),영업/제휴,60,"SK라는 대기업의 계열사로써 복지가 나쁘지 않고, 직장동료들도 평균적으로 모나지 않고 대부분 함께 하기 괜찮음","동종업계 리딩 기업들에 비해서 연봉이 낮고, 제품들의 특장점이 상대적으로 약해서 세일즈하기 쉽지 않음",이 기업을 추천하지 않습니다.,0
1677,에스케이케미칼(주),생산관리/품질관리,60,sk 그룹 계열사의 복지 혜택을 누릴 수 있고 공동연차가 있어서 여름 겨울에 휴가를 갈 수 있다. 리더가 표본을 보이고 끊임없이 개선하려고 노력하고 서로가 배려하며 공동의목표를향해 달린다,제약부문이 꾸준히 성장할 수 있을지 모르겠다. 안동공장에 계속된투자를 하고 있으나 잘 될 수 있을지 의문. 현재는 운영이 어려워보인다. 워크앤라이프밸런스가 전혀 보장되지 않고 야근특근수당이없다,이 기업을 추천하지 않습니다.,0
1678,에스케이케미칼(주),연구개발,60,연구개발에 투자를 많이 하고 머니파워로 바이오시장에서 앞선 기업들을 제칠수있을것 같음,대기업치고 규모가 작고 아직 투자대비 리턴이 별로 없음 리스크가 있다고 봐야함,이 기업을 추천하지 않습니다.,0
1679,에스케이매직(주),마케팅/시장조사,40,여자만 있다 나름의 편한 점이 있다. 일단 점심을 꼭 회사에서 먹지 않아도 된다. 집이 가까운 사람은 집에 있다가 온다. 월급이 꼬박꼬박 나온다. 추가근무 시 수당이 있다.,여자만 있다 텃새가 심하고 처음 이주에 버틸 수 있을 지를 결정하는 것이 좋겠다. 괴롭힘은 계속 되고 이미지가 한 순간에 바뀌기 쉽지 않다.,이 기업을 추천하지 않습니다.,0
1680,에스케이매직(주),영업/제휴,60,수강료와 자기계발비용등의 일부를 지원해주는 시스템이 있다,업무의 형태가 불규칙적이라서 고정적이지가않아서 난처한 상황이 종종있다.,이 기업을 추천하지 않습니다.,0
1681,에스케이매직(주),서비스/고객지원,20,연차를 눈치 안보고 쓸 수 있고 그거 말고 딱히 장점은 없음,관리자 업무교육 미숙 텃세 성과압박 그냥 모든게 문제인 회사,이 기업을 추천하지 않습니다.,0
1682,에스케이매직(주),서비스/고객지원,20,장점이라곤 아르바이트하는 개념으로 근무하면 급여는 만족,팀장은 진짜 기분파 승진 절대 어려움 직급자들 마인드 별로,이 기업을 추천하지 않습니다.,0
1683,에스케이매직(주),경영/기획/컨설팅,100,"연차를 자유롭게 사용할 수 있고, 연봉이 업계중에서 좋음",일이 힘들고 수직적 구조가 있음. 지원과 영업의 경계가 모호,이 기업을 추천 합니다!,1
1684,에스케이매직(주),인사/총무,60,여름휴가비 떡값 복지가 나쁘지않은 편 대기업이라고 하기에는 애매하지만,정치가 심한거같음 사바사바 하는거 보기싫음 수직적인 구조,이 기업을 추천하지 않습니다.,0
1685,에스케이매직(주),연구개발,80,동종 업계 대비 나쁘지 않은 연봉복지 혜택이 좋음향후 발전이 기대되는 회사,매직데이라는 좋은 제도가 있지만 부바부로 사용 못하는 팀이 있고이런팀들은 개인적인 일이 있음에도 휴가를 사용할 수 없음팀장 권한이 강해 팀별로 성향이 달라 일부 부서는 워라벨이 지켜지지 않음,이 기업을 추천 합니다!,1
1686,에스케이매직(주),서비스/고객지원,20,공휴일은 휴무임 혹시 근무하게되면 수당 따로나옴 ...,일하는 사람만 죽어라 일함 관리자들은 일 엄청 못함 바보들임,이 기업을 추천하지 않습니다.,0
1687,에스케이매직(주),마케팅/시장조사,100,담당자 주도적으로 일할 수 있는 분위기임. 업계에서는 물론 전체적으로 봐도 괜찮은 보상 수준,"경력, 모회사 출신, 기존 출신 구성원들이 혼재되어 있어 조직문화가 형성되어 있지 않고 내부 아규도 있는 편임",이 기업을 추천 합니다!,1
1688,에스케이매직(주),연구개발,60,"부바북겠지만 연차사용 눈치없음. 성과와는 크게 상관없이 거의 균등하게 지급되는 인센티브, SK계열사 이기때문에 이것저것 복지는 있음. 탄력근무제 가능. 현상 유지만 잘 하면 다니는데 큰 무리 없음",변화를한다고 하는데 변하려고 하는 사람은 없음. 동양시절 프로세스보다 나아지기는 했으나 실무자의 마인드는 대기업으로 가지 못하고 있음. 윗분들은 원가절감에만 혈안임. 시장을 선도하지 못할거면 패스트 팔로워라도 되야하는데 품질 문제 계속 나옴. 연장근무수당없음,이 기업을 추천 합니다!,1
1689,에스케이매직(주),영업/제휴,100,"자유로운 영업으로 발전할 수 있는 기회늘 볼수 있으며
야근, 꼰대문화가 없다는게 장점입니다.","동양매직 시스템에서 아직 크게 발전을 못하고 있다고 생각이 듭니다.
IPO를 준비하는 회사인지 의문이 생기기도 합니다.",이 기업을 추천 합니다!,1
1690,에스케이매직(주),경영/기획/컨설팅,40,특별한 것은 없고 최근에 이사온 사옥의 환경이 좋아졌다는 점.,회사가 전체적으로 오퍼레이션의 최적화에 몰두하는 듯. 직원들의 업무 방식도 그동안 해온거 잘하자는 마인드. 중요한건 발전시키고 안중요한건 버릴줄 알아야..,이 기업을 추천하지 않습니다.,0
1691,에스케이매직(주),마케팅/시장조사,60,시원한 곳에서 일할 수 있는게 장점이다. 쉴틈이 없으니 시간은 빨리 간다.,바쁘다. 쉬는 시간 점심시간 제외 30분. 10분씩 나눠써야함.,이 기업을 추천하지 않습니다.,0
1692,에스케이매직(주),연구개발,80,"동종 업계 내 준수한 연봉, 성장 비전이 있음많은 투자를 바탕으로 지속적 성장 중",부바부 팀바팀 너무 다른 회사를 다니는듯 차이남최근 몇년간의 상승세 분위기가 주춤,이 기업을 추천 합니다!,1
1693,에스케이매직(주),서비스/고객지원,60,당시엔 팀장님도 콜을 받으면서 일 하심 일반사원 진상콜도 커버해주심 사람들은 참 좋음,토요일출근as가 예약 일정이기 때문에 고객이 예약날짜 거부하면 엔지니어와 고객 양쪽에게 일정조율하며 빌어야함,이 기업을 추천하지 않습니다.,0
1694,에스케이매직(주),생산관리/품질관리,80,편한 복장으로 일할수 있어서 좋아요. 일도 편해요. 밥도 맛있어요. 흡연실 따로 있어서 좋아요.,연장 근무 시 저녁밥 시간이 30분이라 급하게 먹어야됨,이 기업을 추천하지 않습니다.,0
